what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093179906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093180265
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314093187406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093195281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093198328
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314093198656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093208421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093209828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093211421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093212734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093224343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093226906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093248906
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1314093263531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093281234
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314093288828
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1314093300953
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314093301203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093314406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093332953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093343562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093345531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093360734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093366593
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314093378687
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314093381421
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1314093440125
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1314093444734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093467078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093467093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093467093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093469828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093574015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093574015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093574359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093577593
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314093658640
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314093662265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093758921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093758937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093758937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314093806531
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314093814343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094027500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094029000
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314094029296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094037843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094044109
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314094048625
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314094051937
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314094094687
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314094103234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094189593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094217406
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314094217703
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314094231375
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314094231437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094231453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094233453
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314094237062
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314094237062
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314094243296
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314094263640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094624015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094624015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094624359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094631890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094632328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094638937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094763093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094773468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094775890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094775890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094775890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094792312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094794546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094794546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094794890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094816093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094834546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094847421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094848109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094849703
failed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1314094849734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094854203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094857078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094929953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094933687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094943750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094943750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094944421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094944843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094948859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094951125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094964578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094967218
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314094967515
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314094974250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314094975515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095023671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095025593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095025609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095025984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095038843
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314095047156
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095049843
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314095054656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095056109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095061890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095064093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095083875
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314095084125
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095088203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095093640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095111421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095112578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095133203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095135375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095144484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095145812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095148750
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095153828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095168593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095168609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095169984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095170390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095175156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095178703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095179609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095192515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314095194343
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1314095197343
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1314095197656
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1314095197890
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1314095198328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1314095198359
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1314095198390
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1314095198421
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1314095198453
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095206546
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095213390
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095232937
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095238703
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095243859
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095263750
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095293500
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095301468
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095361906
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095390156
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095393890
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1314095401125
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.VariableView",1314095401187
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1314095401218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1314095401234
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1314095401234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314095412015
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1314095432078
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.BreakpointView",1314095432906
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1314095439921
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1314095440031
opened,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1314095440203
activated,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1314095452812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095452953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095454656
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095463500
closed,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1314095463500
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1314095466687
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Terminate",1314095466765
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095471000
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1314095474578
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1314095477671
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepInto",1314095477750
opened,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1314095477796
activated,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1314095484796
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095484875
closed,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1314095484875
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095491218
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.editor",1314095491218
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1314095502437
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Terminate",1314095502531
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095504265
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095508421
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1314095514484
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepInto",1314095534734
opened,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1314095534781
activated,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1314095534812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095537656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314095541734
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095543359
closed,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1314095543359
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095555062
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095560234
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095562125
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095564015
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314095565203
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1314095574671
