what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103449281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314103473531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314103494359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103503750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103521109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103543328
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314103568140
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314103580281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1314103594640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314103597875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103600625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103605906
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314103606203
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314103617250
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314103617343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103617343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103619218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103625500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103625500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103625703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103630515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103632265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103695359
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314103708718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103715703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103797343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103802328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103804234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103818234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103823140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103823140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103867796
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314103873359
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314103873406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103876812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103903578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103906890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103906890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103907093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103908843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103919781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103946062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103950546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103950546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314103950546
